comment_id,comment,intent,primary_driver,value_orientation,affect
7dec2c6c0683,Hats off to your content Sir❤️<br>Great research &amp; amazing content🥰,Neutral/Observation,Family Obligation,Individualist-Self,Hopeful/Motivated
9792cd03f06d,You are contain are marvelous keep up the work. :),Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
d91f89ee665b,You are doing great brother. I personally am so proud of you😊❤ The level of research and hardwork you have put in every video is amazing ❤,Neutral/Observation,Family Obligation,Individualist-Self,Hopeful/Motivated
269b2464ea92,dash ramro vaideko va kina yetro dukha garteha holan,Pro-Migration,Patriotism/Love,Individualist-Self,Despairing/Sad
01703b449223,No it&#39;s not worth it....,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
c300242f5a6f,Again Thank you! for great content.  😭 Hope you reach 100k until next video comes,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
e6a1fc037350,"Wow research...what a content , what a presentation",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
4d446494f8ac,Lots of love for you hard working content,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
fd307d5d9241,dai 100k chadai hos ani mero 1k good luck,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
f7c504743dd3,Bro Respect+ for your Quality content.. On point research and commitment for content 👍,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
bc91006d496a,"🛑 NO NOT AGAIN  🛑<br>CONGRESS: 🌴 ❌<br>UML: 🌞 ❌<br>MAOSIT:  ☭ ❌<br>Swotantra:   ✔️<br>अब पनि पुरानै पार्टि पुरानै मान्छे लाई भोट दिने हो भने नेपाली जनताले यस्तै दुःख भोग्नु पर्नेछ फेरि । आउने मङ्सिर ४ को चुनावमा सागर ढकाल, रञ्जु दर्शाना , रवि लामिछाने, रमेश खरेल जस्ता असल मान्छेलाई एक पटक मौका दिऔ । <br>Thank u Jay Nepal. 🇳🇵",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
55a33bf10936,"In Sikkim too there are so many Nepali citizens having dual citizenship .Just yesterday in sera bazaar Nepal citizens who were working here were fighting with local Sikkimese .Nepali are doing many crime and they ran into Nepal .And no any criminal get arrested . They go and escape in their remote village so indian police cannot trace them and arrest them .Aaj kal Nepal ko manche haru dekhyo ki criminal ho ki vanne lagcha Sikkim ma.yo chai roknu parcha . Neta haru ko barau vaera hidchan .in election ,neta haru brings huge Nepali citizen bus to bus . I think both indian and Nepal government need to adress this problem .In Sikkim ,people are getting badly affected by this type of open migration from Nepal to india",Trapped/Regretful,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
293431d06482,Best youtube channel in nepal..bestest contents..keep growing..we all love you,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
f1de5210fa8f,Shit  man .<br>mah nii Portugal jana lagya theya yesari naie 😅,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
cadb6f2874cd,"Ramrari padha kta ho, ramro jaagir khau, sano tino business gara tei ho, yesto kam chai nagara ..",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
f99b46fe338b,Last week one man from my locality died at Panama on boat accident while going to America. RIP,Neutral/Observation,Family Obligation,Collectivist-Nation,Despairing/Sad
a7dac41178ef,This is all because of unemployment of our country Nepal.,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
29bb7a36e63d,Bro Sky SIM ko rise ra downfall ko Barey ma new video paum na plz ❤️,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
8abde57552a6,I am just crying for those innocent kids 😭😭,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
bf801ed70178,Sad reality of every nepali people,Neutral/Observation,Patriotism/Love,Individualist-Self,Despairing/Sad
7ec8420f6f6f,The Nepali comment never fails to amaze us ❤<br>What a quality content ❤,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
5a0da2716642,Keep going brother hope mangsir 4 pachi k he haat samma desh ma pariwartan aaucha ani may be hami budo huda hamro baccha harule yesari illigal and dangerous steps haru chalnu naaparosh 🙏🏻🙏🏻,Neutral/Observation,Family Obligation,Collectivist-Nation,Hopeful/Motivated
6d797b8242e4,"There are so many facets to this journey. I have not discussed less used routes and other intricate details of the journey. I would have loved to go even deeper but I tried to explain the situation from a top down view and as an entry point to the whole crisis rather than a full on explanation. Special thanks to all those who contacted us, helped us, talked with us on Zoom meetings and social media. And if you have other facts that we have missed, feel free to add those. See you in the comments. ❤",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
a05e395dcb1f,Trump was right. don&#39;t come illegal.,Trapped/Regretful,Economic Necessity,Individualist-Self,Pragmatic
21e8ff4c5849,The Nepali Comment never miss,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
eb705da20479,Yeah man some of my villagers paid 40 lakh to go USA through illegal way and they made it but I always think it is a risky way <br>Your life&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;usa,Trapped/Regretful,Economic Necessity,Individualist-Self,Pragmatic
af30b46409ab,hope you will get 100k subs soon.,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
f04a1faccf46,I am big fan of yours Nepali Comment! Sending Love and Support ❤️🙏,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
9908b318e23f,"These one minutes may pass so fast that I could watch video after that every second passes I get more excited for the video 💞♥️ <br>Very nice topic , great job sir 💜",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
1c0c8962f18b,Waiting bro,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
f2acee323a87,"I haven&#39;t watched the video. But I am sure it is awesome, like other videos from The Nepali Comment",Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
b825d9744665,Sorry guys next month mah ne janxu abo . I won&#39;t return ✌🏻,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
5c8b0732cf15,"Ma ta bidesh jan chau , ma kinna yo desh ko chinta garu 🤡",Pro-Migration,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
d2902f3c705e,Yeha ramro sarkar nai xaina neti neyam ta banxa tara prabhavakari tarikali lagu hudaina ramro garne lai khutta tanne prabirti le garda pani desh kei garam vanda dherai aru society herene nagajar pani farak hunxa nata sthir rajniti xa nata ramro kam garne manxelai support nai,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
a4570a5bd832,"Yeti lamo video banaunai pardaina. Simple kura cha. We have two kinds of Nepalese today.<br><br>1. Ambitious, needs good lifestyle and quality healthcare. These Nepalese are wise and forward thinking. They have no problem leaving Nepal and settle abroad.<br><br>2. Self-contained, very difficultly influenced by outside world and people, happy with an ok life with no effort (or will) to seek for a better one and above all, emotional fools who want to stick to family values and wont let go off their parents in their old days. They stay back. Pollution hos, corruption hos, garibi hos, they will stay back. And it&#39;s not that they cant go abroad. They just dont want to. <br><br>Choose one. We should respect both kinds of Nepalese.",Neutral/Observation,Economic Necessity,Collectivist-Family,Pragmatic
0b2329351693,Youth in Nepal will waste their time and energy. Skill is not valued but power is valued. Government work don&#39;t want to work but want salary hike. The level of corruption and selfiness that exist in the goverment offices only god can clear the mess. 4-5 generation manxele sapana dekhna pako xaina khana basnalae sochnu parxa. Obviously brain drain hunu is not a big deal in this case. But i wish my country gets a leader who work for people not for self fulfillment.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
9aafb5c5d35e,I don&#39;t know nepal language but still I can understand it very well.,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
75339c932794,"Even if u live pay cheque to pay cheque and don’t have any saving in USA , you still can live better than rich  1% of Nepali people .  <br>  That’s why NO ONE wants to live in NEPAL . If next COVID like pandemic happens , then 3rd world ppl dies first , that include NEPAL .  Make no mistake , NEPAL is not equipped to handle / counter any thing pandemic / war / blocked etc etc .",Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
99790b040339,Ma 21 barsa KO ho dai 12 fail xu aaba bidesh jadai xu Tara skill xaina k garam k garam baxa future ma k hunxa dar lagxa 😢,Pro-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
d3594a439d04,i like this contain,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
cf32085e26cc,"Nepal is a hell hole, maile jagir gareko talab diyenan sau le, vyapar gareko compitition ma margin hudaina tyes paxi sarkhari karmachari le guskhayera vyapar agadi lagna diyenan. Ani ma desh chorera hine india kaam garna.",Pro-Migration,Patriotism/Love,Individualist-Self,Angry/Frustrated
6b919e68185e,"This video has given me inspiration to do something for my country in the future as I am abroad for five years.<br>Without Knowing about what I am doing here is worthy or not, it has provided me with some insights internally that I can do it in the coming future. Thank you for this video. Its so encouraging and motivating. ❤❤❤❤",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
258ff4e28ba3,How many times you use to change thumbnail for video<br>Oh my god from the date of post you changed thumbnail almost<br>3 times,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
d0a3ab6adb2a,We have lots of benefit if they go out like country ko resources ni sab ma pugxa aani remote area haru ni develop hunxa so sab Jana USA jau,Pro-Migration,Economic Necessity,Collectivist-Nation,Pragmatic
23b94a0c3377,Yo video herera tw Malai bidesh Jana mannn lagyo 😅😊,Pro-Migration,Economic Necessity,Individualist-Self,Hopeful/Motivated
1056c28ee116,Kati ramailo sunna lai<br>India le auna didaina ho nepal ma yesto investment,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
8f554e7dd04f,Good shout to a very pressing problem of Nepal!,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
cf2dda681006,"I not an scholar on this. However, के डायस्पोराका साथमा आउने युवा जनशक्तिको कमी निम्ताउँदैन ? देश भित्रमा रहेहा विभिन्न विकासका क्षेत्रहरू ल्याउने असरलाई कम्पेन्साटे गर्छ त? अनि अरू पहाडमा बुवाले चिता अग्नि दिन न पाउनु पनि प्रगति भो? आमाले सन्तान बाकसमा आएको हेर्नु पनि +ve हो त? What about    oir social identity, families dissconnected, mental health of those who grind, anjha rame ko budhi lai shhayame ley bajaudai xa , blah ! blah! Not an expert though Nepal sayed biswow ma kehi yehi Nepali Maulikta ley pani chinhinxa. Two faces!!",Neutral/Observation,Patriotism/Love,Collectivist-Family,Pragmatic
7fdd7e49884b,"भोकै बस्ने तर विदेश नजाने,वैदेशिक रोजगार नीति खारेज गरोै ।",Anti-Migration,Patriotism/Love,Collectivist-Nation,Angry/Frustrated
7e828ac9efa1,"I am doing Bachelor&#39;s Degree In Electricial and Electronics Engineering at Kathmandu University, School of Engineering and I regret my decision now<br>My friends who left for abroad are earning money and sending home and me who is here still asking pocket money from my parents <br>And this makes me feel like i can&#39;t do anything <br>For middle class family like mine<br>Money is everything at the end",Trapped/Regretful,Family Obligation,Collectivist-Family,Pragmatic
fa556cb1553b,Ma bides ako 5 year bayo <br>Koi pani.afnu.des na.manparaune  veteko xaina. Tara tya.ko airport Dekhi. Are sab system samjinda <br>Himat harera awxa,Trapped/Regretful,Systemic/Political Anger,Individualist-Self,Despairing/Sad
7cab8cec6f95,Hunata ho ki video ma vaneko kura sablai thaxa yaha samha ki yo niyam wa vanau mathika garna sakne chor hru Lai pani thaxa but gardaina Ani  vanxani Jani Jani suteko acting garne Lai laat nahane samha uthdainani testai E laat ka Bhoot hru BAAT Le mandaina k j vannus,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
8d1379faa5de,Such a detailed and well-explained video! Absolutely amazing dai.,Neutral/Observation,Family Obligation,Individualist-Self,Hopeful/Motivated
0993566b55fd,"Excellent podcast. Nepalese going abroad is definitely not a doom and gloom story as much of Nepal&#39;s media points out. It will take time, but things were change and turnaround.",Pro-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
55dae05a3c2a,Sound aayena,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
477bf21b4712,"bro video quality,  method of delivery and story line  are missing . btw Great research",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
da4659c69445,"Dude could have used any other country, yet he chose is*ael which is a SETTLER COLONIAL country. The fact that their lobby has an influence is due to to US geopolitical interest in that region. Kinda weird how you support or use them as an example when they are involved in a g cide with support of said lobby. To use that example is disgusting considering you might know what the heck is going on there. Also, this video and the solution presented sound so liberal to me. Not taking into account various factors. And, wtf is it with Haiti? It is literally destabilise by US, had to pay reparations for freeing itself from french. Yes, corruption is to blame but so is geopolitical factors. Without a detailed analysis to our countries system, both internal and external, &quot;solutions&quot; like these are wishy-washy",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
1c240bd776bb,Binod Kunwar Sir ❤🇳🇵,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
43e8a4a92826,Nepal&#39;s own Politics tactics killing the Country rapidly,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
0cc065eb77f2,Nepali Diaspora बाट केहि आशा नगरे हुन्छ |<br>An optimistic approach doesn&#39;t work well on nation building.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
01e20b229986,"Nepal farkera kehi garnu vaneko garo nai cha..jun sector ma ni, government hos ki private hos, sab ma obstacles aucha jaba Nepal aayera kehi garchu vanda, your degree, qualifications and skills are not recognized when you return.",Trapped/Regretful,Systemic/Political Anger,Individualist-Self,Despairing/Sad
663af94dd448,remittance-to-GDP ratio Ahile 28% pugi sakyo.,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
869a0b0e6e5b,"Jaba samma Nepal ko satta ma maobadi, yamale ra kangress rahanxan, malai lagdaina bidesh ma mari mari kamako paisa liyera koi bidesiyeka Nepali farkinxan<br>Farke pani bhude neta haruko matra pet bhariney ho ,jhan uniharulai ghus khane opportunity milxa<br>Desh jasta ko testai ani bidesh bata farkeka Nepali feri bidesh nai farkina badhya hunxa",Pro-Migration,Systemic/Political Anger,Collectivist-Nation,Pragmatic
05a9c8e8a0e0,Harda Harda mane baira bata hardai xu bro dukha lakxa mc res man mai xa Sathi ho afunu des afnoi hune raixa tara lado jasto Sarkar lay garda Nepal vaya ra k garnu Nepali nei navaya,Pro-Migration,Patriotism/Love,Individualist-Self,Despairing/Sad
65966886ce2e,"nefool is a third world hellhole. no need to get emotional. the earlier you leave , the more developed and rational you become . no need to live like an animal in this low iq country .",Pro-Migration,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
12f19684ef89,If Nepalis don&#39;t even have a brain how can it be brain drain? 🤔,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
0172ae39e238,"Nepali le business garera kaile khadaina. Jati shukai kina nakamosh, nepali le flexing mah tyo paisa udaunxa udainxa. Not possible in context of Nepalese community. GG",Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
5a920265d1af,nepal maa k hi garchhu bhaneko baluwa maa pani haale jatikai ho rahechha ki party ko jhole hunu paryo ..ma nepal maai k hi garchhu bhanera tytro lagani gare last maa bidesinu paryo,Anti-Migration,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
eadf6b2cceb8,Kahile kahi positive kura sunna pauda pani achamma laagchha,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
301fb4798237,Within 2 year i am also going to abroad bcuz nepal didn&#39;t have any good futures,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
b79016678ada,"The first step towards optimisic path for Nepal is political revolution. With current political chaos, it is not possible to utilize Nepalese diaspora to its optimum potentiality. Such situation is not just bad for those living in Nepal, but also damaging to diaspora due to lack of voice for them and improper environment for investment. So, it is the duty of every individual born in Nepal to directly or indirectly support new leadership with practical vision, for our combined welfare.",Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
372b2f0ba356,"I think every Nepalese going abroad now should at least ensure that they carry their culture and national pride with them too. Because it&#39;s so easy to be influenced in foreign territory where every culture is different and new. It might be a total shocker and hard to adapt but eventually, it becomes a part of our life. However, if we could also share a bits of our culture, then that would be a great cultural exchange. Our history is so rich that we were never colonized yet most of the foreigners don&#39;t even know that Nepal exists. That&#39;s fine but what would be even sadder is if our own future generations don&#39;t know about our country. It&#39;s crucial for us to build a great diaspora for our identity. 🇳🇵",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
ceed13afdc3f,Agriculture ma 30-50lakh low interest loan deko sab farm haru dubi sakyo cause they all were in that sector just for that loan money. In my point of view government should provide low interest loan  with easy paper work for the business plan to the people who have studied in abroad and want to come back and start their own business cause they really know what hard work means.They know the real value of money and how to use it wisely..,Pro-Migration,Economic Necessity,Collectivist-Nation,Hopeful/Motivated
1c662840f5a2,Hey I also thought the same but nobody was talking about it. Thanks a lot for making a video about it 🙏🙏🙏,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
12368ec3e74d,"<a href=""https://www.youtube.com/watch?v=bO53rJ-r9yM&amp;t=701"">11:41</a> point to be noted. Afnai desh farkau ra kehi naya garau vanne ta sabai lai maan hunxa. Aru desh le garna sake kina vane tya ko government supportive xa. Hamro Nepal farkera kehi garxu vane government ra corruption le ka garna dinxa ra. Gareko example holan but 3 crore population ma 10-12 jana ko example diyera furkilauxan neta haru. Tini haru le ghus khulauna sake tei vayera gare. Hami sakdainau",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
2f8660108a3c,nepali diaspora pani dui kisim ka channa example kai lagi australia ma rayeka nepali diaspora lai hera euta binod kunwar chhan jasley aafuley australia ma kamayeko paisa nepal ma invest gardai chhan ra  aru nepali diaspora lai pani nepal ma invest garna jagaudaichhan ra arko nepali diaspora community australia ma chha jasley nepali kala sanskriti nepal sanga copyright vayeko pashupatinath mandir jasley nepal ma lakhau tourist vitrayeko chha teshai ko copy garera australia ma pashupatinath mandir banaudaichhan austalia ka manxeley australaia mai pashupatinath mandir dekhey vanepaxi tini haru nepal aayera k herney ?? tyo vanda better ta nepal ko kunai cultural heritage renovation gardeko vaye kati ramro huney thiyo hola,Anti-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
79e54b01d974,Muji Patrukar. 12 Bhai Muji. Murra Muji🐃🐃,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
4743ea6b85f1,"Bro remember that citizens are not civiled , look in the mentally of nepali and europoan people,",Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
a11548ddba69,Jewwwish diaspora haina Palestinian g side.,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
7369dab1a9ef,Everyone talking about remittance but am not agree with that for example   they sent 10k but they spend 20k like they sent 1 lakh but they brought 1.5lakh phone and other luxury expenses so remittance cause import unnecessary luxury thing income less spending double which show on paper remittance contributions to our gdb but remittance is a Foreign merchant losses one of main reasons of our country,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
77ea3e3dedf0,maile ni yestai shoche ko thiye,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
c28352832178,Sabai desh political corrupt party haru le khaye,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
b65dcd590cc0,"The young generation constantly faces significant challenges. Although they have many innovative ideas to contribute to the country, the lack of proper policies makes it difficult to kickstart these ideas. As they grow older, societal expectations to support their families arise, making it challenging to continue pursuing these ideas. Consequently, many are compelled to go abroad for better income, education, or training. The allure of a better world often blinds Nepalese individuals, and the high rates of corruption further discourage them from investing in Nepal.",Trapped/Regretful,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
44be573f0f9e,"Government officials particularly target mongolian features ethnicities, none of my brahmin and chetri friends have had to pay bribes for simple Government work",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
1802371a8eb4,lol brain drain 😂😂😂 what brain?,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
e71f7ecf8997,"The same money looted by politicians and indian business houses, are coming in as foreign investments just to pay less taxes.",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
0847cfcff113,Thank you<br>Hajur use garne term Disphora pribciple ma depends vaera bane ko video ho. Yeslai suruma ali definition diera bala video suru garda.. jhan mitho hune thiyo.. <br>Ra bidesinu lai kasari control garna sakinchh.. ali kati vako vae ta.. <br>Aru gajab chh sir.. <br>Thank you,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
35d4915c596d,Mero 1 salla hai <br>Script ramro xa video presentation pani thik xa tra speech ali vayena.,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
67cc07af9a3b,Dai niti xaina nepal maa ani future ni secure xaina ....krishi garum 5 rupees kilo maa indua baata xyaapxyaapi paainxa ...ani yaha poisa ta kaminxa but jogidaina,Anti-Migration,Patriotism/Love,Individualist-Self,Despairing/Sad
d18fad7b9223,"The voice tone was very irritating to listen so I had to clock out of this video within couple of minutes. Him ending every sentences with “cha” was too irritating, change your script",Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
8e82ab4a420c,chup muji,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
108c4e0240bc,I don’t understand why don’t you make videos of dharan ? Don’t you think they are doing really great job? Don’t be bios,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
4465440513c4,"The only thing Nepali will do is buy land, build house and inflate real estate prices.",Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
d1fc126bf93c,"Good Research But,<br>कमाईबाट लगानी गर्नुपर्छ, त्यसबाट रोजगारी र थप आम्दानी सिर्जना हुन्छ तर त्यसको लागि Financial Literacy चाहिन्छ। मैले के मा कति रकम, कति समय लगानी गर्नुपर्छ? के गर्नु, कसरी जीउनु, के खानु ठीक भन्ने निर्णय लिन सक्नुपर्छ अहिलेको खाडल भनेकै त्यही हो प्राय नेपालीको। डायस्पोराले सीप र लगानी नेपाल भित्राउन पनि नेपालको भ्रष्टाचार र अब्यवस्था बाधक छ यसलाई पहिले हटाउन नेपालमा भएका मानिसको सोच परिवर्तन हुनु आवश्यक छ।<br>बिदेश जानेहरु र नेपालमै रहनेहरुलाई सोध्नुहेस् उनीहरु धेरैजसो भौतिक सुबिधाभोगका लागि पैसा कमाउन चाहन्छन् सुखको परिभाषा नै थाहा छैन। अनि instant पैसा कमाउनु एकमात्र उद्धेश्य छ॥ गौतम बुद्ध, भगवान कृष्ण, महाकवि लक्ष्मीप्रसाद देबकोटाले भौतिक सुविधाले मात्र शान्ति मिल्दैन भने मरुञ्जेल चिच्याए तर म अर्कै ग्रहको प्राणी हुँ, म चाहिं सुखी हुन्छु सोच्ने मूर्खको कमी छैन यहाँ।  हामीमा आत्मज्ञान नआएसम्म न नेपालको भ्रष्टाचार सकिन्छ, न गरिबी, बेरोजगारी र अत्याचार",Anti-Migration,Economic Necessity,Collectivist-Nation,Hopeful/Motivated
379e091a2ce6,Brother make video on why gen Z are being so drug addict and dumb generation.i fell worst and think that why i born in this generation Z due to shit habits done by gen Z kiddo,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
5d44ca08d3a8,Nepal doesn’t need a youth leader or an old leader it only needs a great leader whatever he or she is old or young the leader should be great to the people from heart. 🇳🇵🇳🇵🇳🇵🇳🇵,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
aa66c7d54043,Nepal is a country where we exports young people and imports the money...,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
c53fbdad893e,Hello Namaste YouTuber. What is going happening in our Nepal. Shut up 🤫 I&#39;m not happy to listen your words. Desh Ritti Raachaa.. YouTuber hasiraa. Bidesh jani k rahar hoo lamo ko Dias Moda 😮‍💨. Desh ko leader jhai bolni 😮‍💨🙏,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
15b756961b72,K k bolecha yo Bipchan Pagal lee Media hoo Vani Tero Baau ra Kaka Haru ko bare News vaan Khate Oli ra Sher Bahadur ko Nati K Pai tei bolcha Khate Ta poo Nepal mai xaas.. Bidesh k Rahar le hideko sabai Janta Vaan taa aafai. Desh Bechyo Tero Baje Sher Bahadur le.. Aaavaa Tero Bau oli le sell hannu Baki chhha... Janta ko poisa khacha J Pai tei bolcha Yoo Pagal YouTuber leeee,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
cd2775b455af,ExtraTech cricket ground owner Binod Kunwar ❤,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
89765eacc9b8,Yamale Nepali Congress ko jhole haru lae yo kura le farak pardeina jhole haruko lagi desh vanda thulo party ho,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
be6c56314c7c,धन्यबाद सर भोलिको दिनमा यो हुनेछ भन्ने आशा गरौ । Good Morning &amp; जय नेपाल,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
28e5f585d933,Bro is paid actor. Period.,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
bd6e6eb66515,rahar le janey doesnt seems appropriate not everyone goes abroad because of rahar if there was stable goverment stable economy stable investment then who would leave the country Everyone would  support and build the nation. so could you please remove the sentence rahar le if it was rahar than would a 50 60 70 years old people leave the nation ?,Anti-Migration,Economic Necessity,Collectivist-Nation,Pragmatic
0311e6cebf85,"While Kuznetsov&#39;s theory offers an optimistic framework, its application to Nepal is fraught with challenges. The country&#39;s weak and corrupt institutions, fragmented diaspora, and dependency on remittances diminish the likelihood of a transformative role for Nepalese expatriates. Without significant reforms within Nepal to address these structural issues, the potential of the diaspora will remain unrealized, leaving the country to grapple with the long-term consequences of brain drain. I don&#39;t see much prospects until Nepali people change their vote.",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
05b78b918097,Why would any Nepali with conscious invest in Nepal. Everyone is corrupt to the core.,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
902c87f9b8f4,Namaste from Romania 🇷🇴,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
7b359d1bfd01,"Everyone is waitinhg just for one opportunity to go abroad. Nepal is doomed. Due to short sighted politicians, nepal will remain poor and may be taken over by india in future.",Pro-Migration,Systemic/Political Anger,Individualist-Self,Despairing/Sad
d8a63f38439c,Nepali need to address the most important issue of their nation. Pollution..Air pollution..It does not matter how much money anyone makes if the very air Nepali breathe kills the children and elderly....It is a national.emergency now....,Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Pragmatic
89d345c0cc6b,अब म नि चाडै जान लागेको छु ।💔😢,Pro-Migration,Economic Necessity,Individualist-Self,Despairing/Sad
ca49762ec436,Aune pani xa ho yo nepal ko youtobe haru bakbas video banauxa,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
54f7c7d8550e,Brain drain huna lai brain hunu ni paryo ni? Brain vako vaye bidesh ma gayera bhada hanne soch aaudai aaudaina thiyo hola.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
9a87d25b6ffc,I am also thinking of it,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
34055790f2e7,sayed aali samaye ho tmlay nai yo desh xodxau..😕,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
