comment_id,comment,source_channel,source_file,script,language,word_count,emoji_count,route_reason,substantive_hit
5a5c7db097c3,Dont support illegal migration.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,4,0,substantive_keyword,migration
af740a17e4b7,The takeaway from this video is <b>DO NOT USE ILLEGAL MEANS TO GO ABROAD</b>,The Nepali Comment,Illegal_Migration_Filtered,latin,english,14,0,substantive_keyword,abroad
ce5a7e79673f,One  my subscriber  for you  affert  yestai  video banaudai  janu,The Nepali Comment,Illegal_Migration_Filtered,latin,english,10,0,substantive_keyword,janu
e4bfda454ebd,keep going.. reveal all the hidden truth.. Thank you..,The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,0,kept_default,
20797233c88f,Indian haru cycle ma tarkari bechera Afno Nepal ma baseko kharcha samma katera 20000+ Indian rupees saving garera Nepal bata India pathauxan... Ani hami Nepali lai jahelay maya bidesh KO ra Nepal ma kei hunna bhanni Soch... Garo cha🙏🙌,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,39,2,substantive_keyword,bidesh
dce17f3282a0,Dang bata nai holaan sabai vanda badhi USA jaani haru … harek ghar bata ek jana hunxan,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,16,0,substantive_keyword,usa
9fce7ae703bd,Bro your content are too good..Hope to see nxt vid soon.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,12,0,kept_default,
a14673592a1b,And the government is still worried about how to win the Election 😵‍💫😵‍💫,The Nepali Comment,Illegal_Migration_Filtered,latin,english,12,4,substantive_keyword,government
4f88d1203c7d,great job bro,The Nepali Comment,Illegal_Migration_Filtered,latin,english,3,0,substantive_keyword,job
b9c1327b8c78,Mug padnu mahanat garnu xoena ckney life risk lenu chai ready huncha Nepali hru Tara ramro tarika le experience badaunu wah padnu tespoxi thulo sapana dhaknu parcha mahanat le mug hru malie tah ris uthcha afnai desh ko manxe hru sang,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,41,0,substantive_keyword,desh
f8be6736e80c,Working visa ma jada vai halyo ni..k bheda ko chal ho yo,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,13,0,substantive_keyword,visa
36de64b34cbb,Dai chahe Nepal mai ho??,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,5,0,kept_default,
512746042d3d,"I met 4 Nepali in US, who who arrived here via the route mentioned in video. Their story is very frightening. All of them said they were robbed and have given 50-60 lakhs to agent in Nepal. <br><br>I would request nobody to come illegally. There very little chance you will enter US alive. One person was telling me, out of 39 people only 13 entered us rest died on the way. 😢",The Nepali Comment,Illegal_Migration_Filtered,latin,english,72,1,kept_default,
372bb775477c,Hijo aaja sabai vanda dherai hamrai gau bata janxan hola😢harek ghar bata tapaiko video dekhiyako yauta dai Ahile greencard paisake yatra garo xa but pugirako xan sabaijana dhilo chado achel,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,31,1,substantive_keyword,paisa
153c34e78099,Indian blockade 2015 Ani pahila ko video banam.,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,8,0,substantive_keyword,india
cba83216ea23,"Aba nepalmai basera khi garna sakidaina, sab neta le desh sake, ani tinai netalai 50 years dekhi vote halchan Veda janta haru, ani gadha le dukha napaye kasle paune",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,29,0,substantive_keyword,uk
0d904423d16a,"Yestari US, Australia aunu vanda baru afnai desh ma kehi gara sathi ho. Dherai yestari ayeko veteko chu ra uni haru ko health khatam cha, kati bato mai mare. Baru school padhera exam diyera mehanat garera aunus vanchu.",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,38,0,substantive_keyword,australia
5081a70c59bf,Yo aune chunab ma afno vote sochera dinu hola chor neta haru le garda desh xodnu naparosh,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,17,0,substantive_keyword,desh
12e4019139d5,This is the 1st Nepali channel I love to watch,The Nepali Comment,Illegal_Migration_Filtered,latin,english,10,0,kept_default,
2503f31004f2,"One thing us Nepalese don&#39;t realize, Nepal ma hepai khayera basda rish uthcha and we don&#39;t do work. Ani America uae gayera chain Marne Gari kaam garcha. Messed up cha.",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,32,0,substantive_keyword,gaye
526c60a6063b,"Also, when I was in the US, I also met a guy who said he had visited 15 countries and spent over 12 lakhs (this was in 2008 ish) to get into America. At that time, it didn&#39;t make sense to me and I told him he wasted a lot of money doing so. A few years down the line I found out he was actually trafficked to America.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,70,0,substantive_keyword,america
5ee1d1ee5311,"That is why Trump wanted to build a wall and go against illegal immigrants. What you have researched is basically human trafficking. Trump actually was against human trafficking. Many big businesses, esp food and agro businesses require labors. The only way they can get cheap labour&#39;s is through human trafficking. It all makes logical sense.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,56,0,substantive_keyword,immigrant
83d64a01d699,"Atti ramro content .Gist pani to the point cha..Jyan nai baji rakhera tya samma pugnu, is it worth it ra ? This is all because of failed philosophy of Congress and Communist. we r suffering because of their rivalry..Aba ko election ma desh ko every family, neighborhood, community le Vote garnu Huda Desh jogauna sakne Manche lai Vote garau !!<br>Nepal is god gifted place blessed with nature, culture, spiritualism and many other tatwas ani yesto content herda It&#39;s hard to have peace of mind.",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,86,0,substantive_keyword,family
2bfe6040a0b6,Don&#39;t worry risk liyera hinda kehe hunna,The Nepali Comment,Illegal_Migration_Filtered,latin,english,8,0,kept_default,
2a53c0ef5d82,"यस्तो जटिल यात्राको बारेमा अध्ययन अलिकति पनि पुगेन। अलि धेरै मेहनत गरेर अलि राम्रो vdo बनाउनु पर्यो भाई। यो एकदमै सतही VDO भयो। पोर्चुगल मा कुनै तथ्य बिना 50 हजार नेपाली छन् सम्म भनेको सुनियो, यो अलि बढी नै भयेन र🙈🙈 सायद अहिले सम्म कै कमजोर प्रस्तुति भयो यो।",The Nepali Comment,Illegal_Migration_Filtered,code_mixed,nepali_english,49,2,kept_default,
e4979c28c686,hat&#39;s off to you sir for your quality content.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,10,0,kept_default,
f8aff906ae0a,Mero uncle Pani gayeko 2 barsa vayo Tara Dunga paltera bepatta vayeko Khabar aayo Aru kehi information xaina,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,18,0,substantive_keyword,gaye
a7ff07339cd8,Mero baba ni yai bato janu vako thiyo,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,8,0,substantive_keyword,janu
76326b48208b,Thanks for this type of content..<br>Love you bro❤,The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,1,kept_default,
b82fb8a1839b,Wonderful analysis! Tara Kati PAYE point chutyo...Aile Portugal janu Nepal bata India Gaye jatikai sajilo cha legal chai haina Tara...maile dekhda dekhdai 300/400 Jana 1 month bhitra ekdam aaram le Portugal pugera work permit payera kaam Suru garisake,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,41,0,substantive_keyword,janu
bb53e7da6705,"Dherai Dherai Dhanyabaad mitra... timro present garne tarika nai kati vabuk lagyo. Nepali le Nepal banaunai parcha... sahi vote garne bela aayeko cha aba. sahi lai nachunne ho vane vaaaard mei jawos sabai. murkha ko pani had huncha... paisa ka tattu haru, hami sabai.",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,44,0,substantive_keyword,pr
0dee2f375b6f,यो सब bramanbad ley garda हो...  Fuc...... Off Braman,The Nepali Comment,Illegal_Migration_Filtered,code_mixed,nepali_english,9,0,kept_default,
2f851952cdb3,Mo US gako ho illegally jati vaninxa teti khatra pani xaina… panama jungle 2/3 matra hoo hidne … hajur le vanne ko batoo ahile ko ho pahile tiyoo batoo hudai jadina the South America samma…,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,35,0,substantive_keyword,america
f2bebe362764,Paisako Lagi kina janu paryoo katha morey hunxa ..,The Nepali Comment,Illegal_Migration_Filtered,latin,english,8,0,substantive_keyword,janu
69f7f908b307,Mero dai ko sathi pani 45 lakh ma illegal gako xa usa<br>Daaku haru ley sabai lutdinxan kattu samet,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,19,0,substantive_keyword,usa
386003b60cbf,That&#39;s a reason we got weakest passport in the world🥹<br>Better you survive in your own country 🌼<br>Stop illegal immigration please dont keep your life on risk .you got family waiting for you at home,The Nepali Comment,Illegal_Migration_Filtered,latin,english,36,2,substantive_keyword,family
87c526eb736b,"One of the brother near to my home,had also been to US same way , spend almost 80 lakhs and he is in US for almost 6 yrs now",The Nepali Comment,Illegal_Migration_Filtered,latin,english,29,0,kept_default,
c4225a40f8de,Yesari janey pagal haru hun,The Nepali Comment,Illegal_Migration_Filtered,latin,english,5,0,substantive_keyword,jane
fd1932bb1bb6,Very true,The Nepali Comment,Illegal_Migration_Filtered,latin,english,2,0,kept_default,
14b267978da5,Atro dukha garera atro badha jelera k tei desh haru gaye matra ramro ho ta.<br>Kehi thorai dukha nepal mai garidinus sabai nepal mai xa,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,25,0,substantive_keyword,uk
661b4eb94946,"The lack of opportunity and awareness in Nepal has done this, who is to blame ?? Finding this answer is harder.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,20,0,kept_default,
2cc8f9eee8e2,America ra Europe jana lai pahila consultancy bujhera jana parcha😍😍❤️,The Nepali Comment,Illegal_Migration_Filtered,latin,english,10,3,substantive_keyword,europe
0847b3e3f0d0,"10-15 lakh paisa, plus 2 education, English ma conversation garna sakne le sajilai legally Schengen aauna sakchha. 50 laakh kharcha garnu bhanda ta as a student Schengen aako raamro. Mahinako 2 lakh plus Nepali ma kamai hunchha. Yestari jyaan jokhim ma paarnu bhanda ma sikai dinxu tarika",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,48,0,substantive_keyword,kamai
3adcfe941867,Hats off to the research bro🎊,The Nepali Comment,Illegal_Migration_Filtered,latin,english,6,1,kept_default,
e1de15a70af5,I am 28 year old male who traveled into usa 5 years ago by illegal way,The Nepali Comment,Illegal_Migration_Filtered,latin,english,16,0,substantive_keyword,usa
a957b164504d,A most needed video with proper research <br>Thank you,The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,0,substantive_keyword,pr
c604c3cbbb32,Koi xa Europe illegally laneya .?,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,5,0,substantive_keyword,europe
ac795f16f4e0,That&#39;s why knowledge is important.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,6,0,kept_default,
5594f1f4a55f,Brother please make video regarding upcoming elections and about the candidates,The Nepali Comment,Illegal_Migration_Filtered,latin,english,11,0,kept_default,
6d8eafee3993,what is their mission in their life either I die or I enter other country .<br>I understand that in this video,The Nepali Comment,Illegal_Migration_Filtered,latin,english,21,0,kept_default,
a10761f2b60d,Well the vedio information is quite not up to date,The Nepali Comment,Illegal_Migration_Filtered,latin,english,10,0,kept_default,
a5647a7c8572,"A day ago I was in Delhi for VFS appointment and I saw a lot of Nepalese waiting for their flights to Brasil, europe, And many other nations to get into US. I spoke with a few they informed me that they are willing to pay 45 lakhs for the trip which in real is totally illegal, insecure and that might cost them deportation or death.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,66,0,substantive_keyword,europe
95721475b18b,"Thankyou for the awareness,may Nepali people get you and don’t risk their life.well if they don’t care about risking their life you guys can risk it for your own country and get well paid off for your task",The Nepali Comment,Illegal_Migration_Filtered,latin,english,42,0,kept_default,
63b57df2b1d1,Journalism 101 …. Amazing brother … this is the future of journalism …. Time to ditch the mainstream Nepalese propaganda spewing machine …,The Nepali Comment,Illegal_Migration_Filtered,latin,english,19,0,substantive_keyword,pr
833d40ffc642,Its intresting to think the way  you gather information for  your videos.....top notch stuff,The Nepali Comment,Illegal_Migration_Filtered,latin,english,15,0,kept_default,
700c19da6333,Its real worthless yaso paxadi herda.. many years working hard and making money collecting money paid 10 minimum to 20 25 lakh ani yai W.p immigration paunu lae kam wages ma ani jindagi ko riak liyera garchan manxe le yo bhanda boru kam lagat ma 1 to 2 lakh samm ma investment garera qatar dubai Malaysia jada uuchit huncha. Think nicely  jay Nepal 🇳🇵,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,64,2,substantive_keyword,dubai
2d6aac906968,This guy breaks down the cases like nobody else.<br>MVP and the dark horse of Nepalese media. 👏,The Nepali Comment,Illegal_Migration_Filtered,latin,english,17,1,kept_default,
f8bad93490dc,"2014 tir ma Schengen country vaner hineko thye 9 month russia ani donkey route hudai estonia samma pugeko thye , paisa ra samay barbad ani jindagi ko mahatopurna umer refugee vayer basnu parne  sabai kura ko yaad , pressure ani torture ajhai nai taja chha.",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,43,0,substantive_keyword,pr
195dce2dfdb9,I’m in Austria under student visa . Please Mero Nepali brother and sister come here through legal entry .,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,18,0,substantive_keyword,visa
1efc7cf7218a,"यो विषय एक जटिल र देश बनाउनेहरुको लागि सोचनिय गम्भिर विषय हो।<br>देशमा चरम भ्रष्टाचार,व्यथिति,अस्थिर राजनीति र लुटेराहरुको कारण लाखौं नेपालीहरु विभिन्न माध्यमबाट विदेशीनु परेको छ।",The Nepali Comment,Illegal_Migration_Filtered,devanagari,nepali,28,0,substantive_keyword,राजनीति
ad068ad82cf1,hats of brother we know how the life is so struggle,The Nepali Comment,Illegal_Migration_Filtered,latin,english,11,0,kept_default,
91f6ecd14ae8,Hat’s up Brother. Thank You so much for this  Document,The Nepali Comment,Illegal_Migration_Filtered,latin,english,11,0,kept_default,
7c24b7b291c0,Hajur lai pne dhanyabaad yesheri sabailai gyaan dinu vayeko ma ra Jan chetna garwnu vayeko ma.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,16,0,kept_default,
f96ab4d88b1e,It&#39;s kind of sad because we Nepalese think think that  Foreign country are like paradise. My father is also one of these people. He may have not crossed these roads but in hope of going to America we lost about 10 lakh through illegal agency. And we still haven&#39;t got our money back neither we are in America. It was before I was even born. And I feel bad for people who lost everything just for their family happiness. And government just don&#39;t look for them these is a shit no one talks or even care about.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,100,0,substantive_keyword,family
eea052b69429,You are nepali dhruv Rathee❤️,The Nepali Comment,Illegal_Migration_Filtered,latin,english,5,1,kept_default,
3b9471aea9d2,"As a nepalese doing buisness in both portugal and Croatia, sadly its true these so called agents are non other than our nepalese brothers, if your working in croatia and have a good job you can apply for visas for countries like portugal Spain but we choose these shortcut paths, there have been countless deaths but it never comes out. thankyou brother for spreading out the news I hope this video brings for kind of awareness to people coming to europe<br>fortunately for dharamdas he&#39;s recovered well and is working in airport thanks to some good nepalese brothers out there.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,101,0,substantive_keyword,europe
9c2aa213f38f,My first ever subscribed video after being in youtube for more than a decade. This Man&#39;s research covers every facets of information. Please keep posting informative videos. Kudos......,The Nepali Comment,Illegal_Migration_Filtered,latin,english,29,0,kept_default,
72a4870f1575,Oe bhai yo video Aja voli ko video Hoina 7 years agadi ko manxi lai ullu banauxas muji,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,18,0,kept_default,
27478ad24c71,i am that guy on zoom video aarey kya🤦🤣🤣,The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,3,kept_default,
d0a0bd5e849f,Again we need details information about Nepal to USA illegally…<br><br>Only channel to give real content,The Nepali Comment,Illegal_Migration_Filtered,latin,english,16,0,substantive_keyword,usa
c899e8fb8871,The best content from all over Nepal is The Nepali comment,The Nepali Comment,Illegal_Migration_Filtered,latin,english,11,0,kept_default,
10fe2f7d39ff,Mero ekjana saathi ni 2month bayo illegally yesari gayeko aile mexico ma xa,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,13,0,substantive_keyword,gaye
ea6f6e42702d,Yo muji le YouTube ko galat faida uthairako xa . Yesto nachaine kina post gareko. Aafu tw marxa plus aru lie pani marxaaa. Fuck off such nonsense act.  Everyone Report this channel and video,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,33,0,kept_default,
e1663211307e,"YO SAB VIDEOS HARU ENGLISH MA DUB GARERA HALNA PARYO ARKO CHANNEL MA, RAMRO CHALXA",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,15,0,kept_default,
1f8b767b86b5,"Could you also shed some light on the mass exodus of skilled manpower, like doctors, engineers, nurses, etc. ? Also how the Nepal government is willingly propagating this exodus of youth abroad, just so they can get a taste of that &quot;remittance tax&quot;.. <br><br>P.S. Nepal is going to face a huge shortage of doctors and nurses in the coming 5-8 years. Even, reputed and established doctors are flocking abroad..... all the while, the policy makers do nothing to encourage the retention of this skilled man-power... Sahujis and influential doctors are themselves the policy makers and make policies that helps them gain their personal benefits....",The Nepali Comment,Illegal_Migration_Filtered,latin,english,106,0,substantive_keyword,abroad
61ff2933fda5,I am just curious if they are ready for spent that much money why don&#39;t they use legal way to reach usa and others country,The Nepali Comment,Illegal_Migration_Filtered,latin,english,26,0,substantive_keyword,usa
8b39f30775a6,It&#39;s worth it. Nepal ta hell ho.,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,8,0,kept_default,
f206dfc97d5d,This channel need more subscriptions 😍😍 just a wonderful channel,The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,2,kept_default,
65353e3743c2,I am from Rukum(west) . Hamro Thau ko lagvak 50%youth  haru  yeasari gai sakka mainly USA ra protugal ko trend pani bistarai increase vai ta xa....,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,27,0,substantive_keyword,pr
36c57ba72fcb,aaila mw basi rako tham  bur dubai ma 5000+ nepali xa yha visit ma aaya rw brazil ko transit rakha rw tya bata hidey rw us janey haru,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,28,0,substantive_keyword,dubai
8607ef677c16,dai tapai yesto background music kaha bata tannanu hunxa vannu na   pleasee,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,12,0,kept_default,
f7d9eacf475a,This trend is even more popular in Dang district it’s like at least one family member hav been through this journey in many localities,The Nepali Comment,Illegal_Migration_Filtered,latin,english,25,0,substantive_keyword,family
96f2bd1ce5db,US jana kati samma kharcha huncha😅😅😅😅😅😅,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,6,6,kept_default,
57163602fef8,"i live in NYC, most of the illegal immigrant in NYC is from LATIN COUNTIRES........these people they don&#39;t care about their LEGAL STATUS.......all they care is make money and make lots of children.........and return back if they don&#39;t get GREEN CARD from their AMERICAN BORN children......",The Nepali Comment,Illegal_Migration_Filtered,latin,english,51,0,substantive_keyword,immigrant
3927386bbf07,It is better to work in our own country rather than to take such life threatning trouble. Hope this video would be an eye opener for many people.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,28,0,substantive_keyword,work
93fbd34562d7,"यो हाम्रो दोष हैन नेतृत्वको दोष हो । <br><a href=""http://www.youtube.com/results?search_query=%23no_not_again"">#No_not_again</a>",The Nepali Comment,Illegal_Migration_Filtered,code_mixed,nepali_english,8,0,kept_default,
a755952125f7,"I have a similar incident of my own cousin. He went to study in Manchester, but couldn&#39;t focus on his study, his results were very poor so university didn&#39;t gave him letter or something like that. So, he escapes from UK went to Paris from there he took flight to Portugal and tear his passport. It&#39;s like 2 .5 years ago. Now he is living living life as hell. He cannot return to Nepal and working on minimum wages, still he doesn&#39;t get paid sometimes considering him as refugee or Indian origin by locals of Portugal. Nowadays it&#39;s a trend like students escaping from UK to European countries.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,113,0,substantive_keyword,europe
6e8e9ec396ab,People are saying that oh so risky don’t try to do that it will harm you stay in Nepal and do something fuck you the deep reality is that even if you work in Nepal 14 hours a day you will get only 10k salary and a lot of mental stress. the politics and the owners and other people don’t give a fuck. Your society always compare you with them who went to aboard that’s the reality and that’s the truth. If you want to know how they treat you to check the airport security if your going to aus usa uk or Europe country they will treat you differently then gulf country. If you stay in Nepal for too long boi the low income people either start to steal or they will suicide. And this is reality,The Nepali Comment,Illegal_Migration_Filtered,latin,english,142,0,substantive_keyword,europe
41d3376b9599,Ma ta portugal pugo sake hai 👌,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,6,1,substantive_keyword,portugal
f390a2dab7ed,Dv vareko ta मतलबै भएन नी,The Nepali Comment,Illegal_Migration_Filtered,code_mixed,nepali_english,6,0,substantive_keyword,dv
31e9b5e44d15,"<a href=""https://en.wikipedia.org/wiki/2010_San_Fernando_massacre"">https://en.wikipedia.org/wiki/2010_San_Fernando_massacre</a><br><br><a href=""https://en.wikipedia.org/wiki/2011_San_Fernando_massacre"">https://en.wikipedia.org/wiki/2011_San_Fernando_massacre</a><br>Ani Kati illegal immigrants haru lai Mexico ko cartel le pani mareka chan",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,13,0,substantive_keyword,immigrant
5b1453830ced,Kathai mero desh,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,3,0,substantive_keyword,desh
25e9dfddff12,Wow such a great and informative video hats off to you brother,The Nepali Comment,Illegal_Migration_Filtered,latin,english,12,0,kept_default,
f4dcd40168b3,Very well said,The Nepali Comment,Illegal_Migration_Filtered,latin,english,3,0,kept_default,
55c0fad4bbac,"Man, this video gives goosebumps. Scary af. It is really really sad to see where our country has reached and how the citizens have to suffer this in the hope of better future.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,33,0,substantive_keyword,future
cced9da4492b,You are on course to be best journalistic Nepali channel. Kudos guys.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,12,0,kept_default,
50161a44e263,Have been following u from the very starting of your journey and proud of it❤<br>Ur effort is unbelevable ❤,The Nepali Comment,Illegal_Migration_Filtered,latin,english,19,2,substantive_keyword,pr
7151038971f3,"Yesta bhaguwa muji haru ko lai video nabanaye huncha bro. They are a waste themselves and you shouldn&#39;t waste your time on these kind of useless, mindless individuals.",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,29,0,kept_default,
3e608a1282a4,"म पनि यो कथा मध्ये को एक पात्र हु। nepal to cyprus and Cyprus to....... Portugal.<br>यो कुरा भोग्नै लाई थाह छ कि वास्तविक यात्रा कस्तो हुन्छ भनेर। विभिन्न कथा सुनेको छु यात्रा क्रममा &#39; बलात्कार, लुटपाट, अपहरण र फिरौती, बिचल्ली, मानसिक तनाव&#39; जति सुने दर्दनाक थियो। घर समाजले तिरस्कार हुने डरले मात्र यस्तो घटना बाहिर न्आएको  हो।",The Nepali Comment,Illegal_Migration_Filtered,code_mixed,nepali_english,57,0,substantive_keyword,cyprus
02551d43701e,Well Done bro as always you are a star. Thank you 🙏🙂👍,The Nepali Comment,Illegal_Migration_Filtered,latin,english,11,3,kept_default,
01d4b6cf44e2,"Afno desh ma kam xaina kam vayeni paisa deroi xaina tesori afno jyan jhokhim ma rakhera hidne haru ko ni xutai katha xa .<br>Desh ko halat thik vaye sab jana le ramro job paye ysto kai kura hunthena hola<br><a href=""http://www.youtube.com/results?search_query=%23merodeshbirami"">#merodeshbirami</a>😔",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,39,1,substantive_keyword,job
318cc29354db,One of the best YouTubers of Nepal. appreciate your hard work bro 👍☺️☺️,The Nepali Comment,Illegal_Migration_Filtered,latin,english,12,3,substantive_keyword,pr
8bfc0f97f067,"Congratulations Dipesh, I admire your videos. Thank you for making meaningful vlogs. At least you are doing something good for Nepali <a href=""http://people.you/"">people.You</a> are potential to become Nepali&#39;s Dhruv Rathee, and leave behind all the mainstream Nepali TV Chanels. Most of them are compromised and corrupted.  Please keep working.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,50,0,substantive_keyword,pr
ad4d49f15721,"Dont know more but about Portugal its fact that people from cyprus, croatia pays minimum of €6000 for agent to arrive at portugal. As he said its very true that the immigration process of portugal is very easy. still lots of things cannot be shared publically..",The Nepali Comment,Illegal_Migration_Filtered,latin,english,46,0,substantive_keyword,cyprus
7559e5f8c433,"Yes, You are right we receive more than 100 Nepalese coming from different parts of Europe i.e Romania 🇷🇴, Croatia 🇭🇷, Bulgaria 🇧🇬 etc..",The Nepali Comment,Illegal_Migration_Filtered,latin,english,22,6,substantive_keyword,europe
fdd590da5b4c,Any one don’t try this . This is terrifying.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,0,kept_default,
03521d08e5ec,"Such a risk is worth taking rather staying in corrupt, nepotistic and politically unstable country like Nepal.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,17,0,kept_default,
649390983cb3,Dipesh bro isareal ko vdeo banaunu hai ma tah fan vaye yo desh ko technology ra mossad vanne agency dekhera 🥰🥰🥰,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,20,3,substantive_keyword,desh
74d9aae0e9d6,Much respect to your hard work 💜💜Your every single content is informative to us and just outstanding 🔥,The Nepali Comment,Illegal_Migration_Filtered,latin,english,17,3,substantive_keyword,work
7c6cc61bc7b4,I knew this 10 years ago😢,The Nepali Comment,Illegal_Migration_Filtered,latin,english,6,1,kept_default,
ace2ddebf0f6,"Thank you to the politicians, people have become desparate to reach USA.",The Nepali Comment,Illegal_Migration_Filtered,latin,english,12,0,substantive_keyword,usa
525c5cd93ac6,Such a informative video thank you so much sir.. ❣️❣️,The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,2,kept_default,
18176aed64ec,Sathy haru yesare naii Croatia dekhe vagera Portugal kaka puge aafu vane khadee ma basera yo video herdai xu 🥺😂😂,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,19,3,substantive_keyword,portugal
5ce7b2f12406,Yo sabai credit hamro leader haru lai janxa 😓😓😓😓😓 aba ramro choose garera vote halnu prxa sarai dukha lgyo yo video herda😓😓😓,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,21,8,substantive_keyword,pr
41d836c2cfee,I hope this video will help you to reach 100k subscription ❤️,The Nepali Comment,Illegal_Migration_Filtered,latin,english,11,1,kept_default,
25bf4be4ee31,hats off to your work man ...its commendable to see your growth everyday🥰,The Nepali Comment,Illegal_Migration_Filtered,latin,english,13,1,substantive_keyword,work
dae5bdddf4b5,Never disappointed with urs content dai ..<br>Keep going bro,The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,9,0,kept_default,
b92cce14db27,"Dherai Dherai dhanyavada hjr,Dherai ramro news deynu vako mah malai chai ramro lagyo sir 🙏 fare fare pani yestai satya ghatana ko news didai garnu hola we are supposed of you, thank you so much 💓 sir",The Nepali Comment,Illegal_Migration_Filtered,roman_nepali,nepali,36,2,kept_default,
23afd21043d8,This is what quality speak ❤️❤️,The Nepali Comment,Illegal_Migration_Filtered,latin,english,5,2,kept_default,
d1e0b0c81161,Your one video make thousand youths alert. Thank you for making me more knowledgeable.,The Nepali Comment,Illegal_Migration_Filtered,latin,english,14,0,substantive_keyword,usa
9edb77df8fba,Our country is dying slowly and I feel very sad i blame politicians for everything,The Nepali Comment,Illegal_Migration_Filtered,latin,english,15,0,substantive_keyword,politician
7dec2c6c0683,Hats off to your content Sir❤️<br>Great research &amp; amazing content🥰,The Nepali Comment,Illegal_Migration_Filtered,latin,english,10,2,kept_default,
9792cd03f06d,You are contain are marvelous keep up the work. :),The Nepali Comment,Illegal_Migration_Filtered,latin,english,9,0,substantive_keyword,work
d91f89ee665b,You are doing great brother. I personally am so proud of you😊❤ The level of research and hardwork you have put in every video is amazing ❤,The Nepali Comment,Illegal_Migration_Filtered,latin,english,26,3,substantive_keyword,pr
